step_number,food_amount
532,27
533,27
534,27
535,27
536,27
537,27
538,27
539,27
540,27
541,27
542,27
543,27
544,27
545,27
546,27
547,27
548,27
549,27
550,27
551,27
552,27
553,27
554,27
555,27
556,27
557,27
558,27
559,27
560,28
561,28
562,28
563,28
564,28
565,28
566,28
567,28
568,28
569,28
570,28
571,28
572,28
573,28
574,28
575,29
576,29
577,29
578,30
579,30
580,30
581,30
582,30
583,30
584,30
585,30
586,30
587,31
588,32
589,32
590,32
591,33
592,33
593,33
594,33
595,33
596,34
597,34
598,34
599,34
600,34
601,34
602,34
603,34
604,34
605,34
606,34
607,34
608,35
609,35
610,35
611,35
612,35
613,35
614,35
615,35
616,35
617,35
618,35
619,35
620,35
621,35
622,36
623,36
624,36
625,36
626,36
627,36
628,37
629,37
630,37
631,37
632,37
633,37
634,37
635,37
636,38
637,38
638,38
639,38
640,38
641,38
642,38
643,38
644,38
645,38
646,38
647,38
648,38
649,38
650,39
651,39
652,39
653,39
654,39
655,40
656,40
657,40
658,40
659,40
660,40
661,40
662,40
663,40
664,40
665,40
666,40
667,40
668,40
669,40
670,40
671,40
672,40
673,40
674,40
675,40
676,40
677,40
678,40
679,41
680,41
681,41
682,41
683,41
684,41
685,41
686,41
687,41
688,41
689,41
690,41
691,41
692,41
693,41
694,41
695,41
696,41
697,41
698,41
699,41
700,42
701,43
702,43
703,43
704,43
705,45
706,45
707,45
708,45
709,45
710,45
711,45
712,45
713,45
714,45
715,46
716,46
717,46
718,46
719,46
720,46
721,46
722,46
723,46
724,46
725,46
726,46
727,46
728,46
729,46
730,46
731,46
732,47
733,47
734,47
735,47
736,48
737,48
738,48
739,48
740,49
741,49
742,49
743,49
744,49
745,49
746,50
747,50
748,50
749,50
750,50
751,50
752,50
753,50
754,50
755,51
756,51
757,51
758,51
759,51
760,52
761,52
762,52
763,52
764,52
765,52
766,52
767,52
768,52
769,52
770,52
771,52
772,52
773,52
774,52
775,52
776,52
777,52
778,52
779,52
780,52
781,52
782,53
783,53
784,54
785,54
786,54
787,54
788,54
789,54
790,54
791,54
792,54
793,54
794,54
795,54
796,55
797,55
798,55
799,56
800,56
801,56
802,56
803,56
804,56
805,56
806,56
807,56
808,56
809,56
810,57
811,58
812,58
813,58
814,58
815,58
816,58
817,58
818,59
819,59
820,59
821,59
822,59
823,59
824,59
825,59
826,59
827,59
828,59
829,59
830,59
831,60
832,60
833,61
834,61
835,61
836,61
837,61
838,61
839,61
840,61
841,61
842,61
843,61
844,61
845,61
846,61
847,61
848,61
849,61
850,61
851,61
852,62
853,62
854,62
855,62
856,62
857,62
858,62
859,62
860,62
861,62
862,62
863,63
864,64
865,65
866,65
867,66
868,66
869,67
870,67
871,67
872,67
873,67
874,67
875,67
876,67
877,67
878,67
879,67
880,67
881,67
882,67
883,68
884,68
885,68
886,68
887,68
888,68
889,68
890,68
891,68
892,68
893,68
894,68
895,68
896,68
897,68
898,68
899,68
900,68
901,69
902,69
903,69
904,69
905,69
906,69
907,69
908,69
909,69
910,70
911,70
912,70
913,70
914,70
915,70
916,70
917,70
918,70
919,70
920,70
921,70
922,70
923,70
924,70
925,70
926,70
927,70
928,70
929,70
930,70
931,70
932,70
933,71
934,72
935,72
936,72
937,72
938,72
939,72
940,72
941,72
942,72
943,73
944,73
945,73
946,73
947,74
948,74
949,75
950,75
951,75
952,75
953,75
954,75
955,75
956,75
957,75
958,75
959,76
960,76
961,76
962,76
963,76
964,76
965,76
966,76
967,76
968,76
969,76
970,76
971,76
972,76
973,76
974,76
975,76
976,76
977,76
978,76
979,76
980,76
981,76
982,77
983,77
984,77
985,77
986,78
987,78
988,78
989,78
990,78
991,78
992,78
993,78
994,78
995,78
996,78
997,78
998,78
999,78
1000,78
