step_number,food_amount
532,19
533,19
534,19
535,19
536,19
537,19
538,19
539,19
540,19
541,19
542,19
543,19
544,19
545,19
546,19
547,19
548,19
549,19
550,19
551,19
552,20
553,20
554,20
555,20
556,20
557,20
558,20
559,20
560,20
561,20
562,20
563,20
564,20
565,20
566,20
567,20
568,20
569,20
570,20
571,20
572,20
573,20
574,20
575,20
576,20
577,20
578,20
579,20
580,20
581,20
582,20
583,20
584,20
585,20
586,20
587,21
588,21
589,21
590,21
591,21
592,21
593,21
594,21
595,21
596,21
597,22
598,22
599,22
600,22
601,22
602,22
603,22
604,22
605,22
606,22
607,22
608,22
609,23
610,23
611,23
612,23
613,24
614,24
615,24
616,24
617,24
618,24
619,24
620,24
621,24
622,24
623,24
624,24
625,24
626,24
627,24
628,24
629,24
630,24
631,24
632,24
633,24
634,24
635,25
636,25
637,25
638,25
639,25
640,25
641,25
642,25
643,25
644,25
645,25
646,25
647,25
648,25
649,25
650,25
651,26
652,26
653,27
654,27
655,27
656,28
657,28
658,28
659,28
660,28
661,28
662,28
663,28
664,28
665,28
666,28
667,28
668,28
669,28
670,28
671,28
672,28
673,28
674,28
675,28
676,28
677,28
678,28
679,29
680,29
681,29
682,29
683,29
684,29
685,29
686,29
687,29
688,30
689,30
690,30
691,30
692,30
693,30
694,31
695,31
696,31
697,31
698,31
699,31
700,32
701,32
702,32
703,32
704,32
705,32
706,32
707,32
708,32
709,32
710,32
711,32
712,32
713,32
714,32
715,32
716,32
717,32
718,32
719,33
720,33
721,34
722,34
723,34
724,34
725,34
726,34
727,34
728,34
729,34
730,34
731,34
732,34
733,34
734,34
735,34
736,34
737,34
738,34
739,34
740,34
741,34
742,34
743,34
744,34
745,34
746,34
747,34
748,34
749,34
750,34
751,34
752,34
753,34
754,34
755,34
756,34
757,34
758,35
759,35
760,35
761,35
762,35
763,35
764,35
765,35
766,36
767,36
768,36
769,36
770,36
771,36
772,36
773,36
774,36
775,36
776,37
777,37
778,37
779,37
780,37
781,37
782,37
783,37
784,37
785,37
786,37
787,38
788,38
789,39
790,39
791,39
792,39
793,39
794,39
795,39
796,39
797,39
798,39
799,40
800,40
801,40
802,41
803,41
804,41
805,41
806,41
807,41
808,41
809,41
810,41
811,41
812,41
813,41
814,41
815,41
816,41
817,41
818,41
819,41
820,41
821,41
822,41
823,41
824,41
825,41
826,41
827,41
828,41
829,41
830,42
831,42
832,43
833,43
834,43
835,43
836,43
837,43
838,43
839,43
840,43
841,43
842,43
843,43
844,43
845,43
846,43
847,43
848,43
849,43
850,43
851,43
852,43
853,43
854,43
855,43
856,43
857,43
858,43
859,43
860,43
861,43
862,43
863,43
864,43
865,43
866,43
867,43
868,43
869,43
870,43
871,44
872,44
873,44
874,45
875,46
876,46
877,46
878,46
879,46
880,46
881,46
882,46
883,46
884,46
885,46
886,46
887,46
888,46
889,46
890,46
891,46
892,46
893,46
894,46
895,46
896,46
897,46
898,46
899,46
900,46
901,46
902,46
903,46
904,46
905,47
906,47
907,47
908,47
909,47
910,47
911,47
912,47
913,47
914,47
915,47
916,47
917,48
918,48
919,48
920,48
921,48
922,48
923,49
924,50
925,50
926,50
927,50
928,50
929,50
930,50
931,50
932,50
933,50
934,51
935,51
936,51
937,51
938,51
939,51
940,51
941,51
942,51
943,51
944,51
945,51
946,51
947,51
948,51
949,51
950,51
951,51
952,51
953,51
954,51
955,51
956,51
957,51
958,51
959,51
960,51
961,51
962,51
963,51
964,51
965,51
966,52
967,52
968,52
969,52
970,52
971,52
972,52
973,52
974,52
975,52
976,52
977,52
978,53
979,53
980,54
981,54
982,54
983,54
984,54
985,54
986,54
987,54
988,54
989,54
990,54
991,54
992,54
993,54
994,54
995,54
996,54
997,54
998,54
999,54
