step_number,food_amount
532,49
533,49
534,49
535,49
536,49
537,49
538,49
539,50
540,50
541,50
542,51
543,51
544,51
545,51
546,51
547,51
548,51
549,51
550,51
551,51
552,52
553,53
554,53
555,53
556,54
557,54
558,55
559,55
560,55
561,55
562,55
563,55
564,55
565,55
566,55
567,55
568,55
569,55
570,55
571,55
572,55
573,55
574,55
575,55
576,55
577,55
578,55
579,55
580,55
581,55
582,55
583,55
584,55
585,56
586,56
587,56
588,56
589,56
590,56
591,56
592,57
593,57
594,57
595,57
596,57
597,57
598,57
599,57
600,57
601,57
602,58
603,58
604,58
605,58
606,58
607,58
608,58
609,58
610,58
611,58
612,59
613,59
614,59
615,59
616,59
617,59
618,59
619,59
620,60
621,60
622,61
623,61
624,61
625,61
626,62
627,62
628,62
629,62
630,62
631,62
632,62
633,62
634,62
635,62
636,62
637,62
638,62
639,63
640,63
641,63
642,63
643,64
644,64
645,64
646,65
647,65
648,66
649,67
650,67
651,68
652,69
653,69
654,69
655,69
656,69
657,69
658,69
659,69
660,69
661,69
662,69
663,69
664,69
665,69
666,69
667,69
668,69
669,69
670,69
671,69
672,69
673,69
674,69
675,69
676,69
677,69
678,69
679,69
680,69
681,69
682,69
683,70
684,70
685,70
686,71
687,71
688,71
689,71
690,71
691,72
692,72
693,72
694,72
695,73
696,73
697,73
698,74
699,74
700,74
701,74
702,74
703,74
704,74
705,74
706,74
707,74
708,74
709,74
710,74
711,74
712,74
713,74
714,74
715,74
716,74
717,74
718,74
719,75
720,75
721,75
722,75
723,75
724,75
725,75
726,76
727,76
728,76
729,76
730,76
731,77
732,77
733,78
734,78
735,78
736,78
737,78
738,78
739,78
740,78
741,78
742,78
743,78
744,78
745,78
746,78
747,78
748,78
749,78
750,78
751,78
752,78
753,78
754,78
755,78
756,79
757,79
758,79
759,79
760,79
761,79
762,79
763,79
764,79
765,79
766,79
767,79
768,79
769,79
770,79
771,79
772,79
773,79
774,80
775,80
776,82
777,82
778,82
779,82
780,82
781,82
782,82
783,82
784,82
785,83
786,83
787,83
788,83
789,83
790,83
791,83
792,83
793,83
794,83
795,83
796,83
797,83
798,83
799,83
800,83
801,83
802,83
803,83
804,83
805,83
806,83
807,83
808,83
809,83
810,83
811,83
812,83
813,83
814,83
815,83
816,84
817,84
818,84
819,84
820,85
821,85
822,85
823,85
824,85
825,85
826,85
827,85
828,85
829,85
830,85
831,85
832,85
833,85
834,85
835,85
836,85
837,86
838,86
839,86
840,86
841,86
842,86
843,86
844,86
845,86
846,86
847,86
848,86
849,86
850,86
851,86
852,86
853,86
854,86
855,86
856,86
857,86
858,86
859,86
860,87
861,87
862,87
863,87
864,88
865,88
866,88
867,88
868,88
869,88
870,88
871,88
872,88
873,88
874,89
875,89
876,89
877,89
878,89
879,90
880,91
881,91
882,91
883,91
884,91
885,91
886,91
887,91
888,91
889,91
890,91
891,91
892,92
893,92
894,92
895,93
896,93
897,93
898,93
899,93
900,93
901,93
902,93
903,93
904,94
905,94
906,94
907,94
908,94
909,94
910,94
911,94
912,94
913,94
914,94
915,94
916,94
917,94
918,94
919,94
920,94
921,94
922,94
923,94
924,94
925,94
926,94
927,94
928,95
929,95
930,95
931,95
932,95
933,96
934,96
935,96
936,96
937,96
938,96
939,96
940,96
941,96
942,96
943,96
944,96
945,96
946,96
947,96
948,96
949,96
950,97
951,97
952,97
953,97
954,97
955,97
956,97
957,98
958,98
959,98
960,98
961,98
962,98
963,98
964,98
965,98
966,98
967,98
968,98
969,98
970,98
971,98
972,98
973,98
974,99
975,99
976,99
977,99
978,99
979,99
980,99
981,99
982,99
983,99
984,99
985,99
986,99
987,99
988,99
989,99
990,99
991,99
992,99
993,99
994,99
995,99
996,100
997,100
998,100
999,100
