step_number,food_amount
532,35
533,35
534,35
535,36
536,36
537,36
538,37
539,37
540,37
541,37
542,38
543,38
544,38
545,38
546,38
547,38
548,38
549,38
550,38
551,38
552,38
553,38
554,38
555,38
556,38
557,40
558,40
559,41
560,41
561,41
562,41
563,41
564,41
565,41
566,42
567,42
568,42
569,42
570,42
571,42
572,42
573,42
574,42
575,42
576,42
577,42
578,42
579,42
580,42
581,43
582,43
583,43
584,43
585,44
586,44
587,44
588,44
589,44
590,44
591,44
592,44
593,45
594,45
595,45
596,45
597,45
598,45
599,45
600,46
601,46
602,47
603,47
604,47
605,47
606,47
607,47
608,47
609,47
610,47
611,47
612,47
613,47
614,47
615,48
616,48
617,48
618,48
619,48
620,48
621,48
622,48
623,48
624,48
625,48
626,48
627,48
628,48
629,49
630,49
631,50
632,50
633,51
634,51
635,51
636,51
637,51
638,51
639,51
640,51
641,51
642,51
643,51
644,51
645,51
646,51
647,51
648,51
649,51
650,51
651,51
652,51
653,51
654,51
655,51
656,51
657,51
658,51
659,52
660,53
661,53
662,53
663,53
664,53
665,53
666,53
667,53
668,53
669,53
670,53
671,53
672,54
673,54
674,55
675,55
676,55
677,55
678,57
679,57
680,57
681,57
682,57
683,57
684,57
685,57
686,58
687,58
688,58
689,58
690,58
691,58
692,59
693,59
694,59
695,59
696,59
697,59
698,59
699,59
700,59
701,59
702,59
703,59
704,59
705,59
706,59
707,59
708,59
709,59
710,59
711,59
712,59
713,59
714,59
715,59
716,59
717,59
718,59
719,59
720,59
721,59
722,60
723,60
724,60
725,61
726,61
727,61
728,61
729,61
730,61
731,61
732,61
733,62
734,62
735,62
736,62
737,62
738,62
739,62
740,62
741,63
742,63
743,63
744,63
745,63
746,63
747,64
748,64
749,64
750,64
751,64
752,64
753,64
754,64
755,64
756,64
757,64
758,65
759,66
760,66
761,66
762,66
763,66
764,66
765,66
766,66
767,66
768,66
769,66
770,66
771,66
772,66
773,66
774,66
775,66
776,66
777,66
778,66
779,66
780,66
781,67
782,67
783,67
784,67
785,67
786,67
787,67
788,67
789,69
790,69
791,69
792,69
793,69
794,69
795,69
796,69
797,69
798,69
799,69
800,69
801,69
802,69
803,69
804,69
805,69
806,69
807,69
808,69
809,69
810,69
811,69
812,69
813,69
814,69
815,69
816,69
817,69
818,69
819,69
820,69
821,69
822,69
823,70
824,70
825,71
826,71
827,72
828,72
829,72
830,72
831,72
832,72
833,72
834,73
835,73
836,73
837,73
838,73
839,73
840,74
841,74
842,74
843,74
844,74
845,74
846,74
847,74
848,74
849,74
850,74
851,74
852,74
853,74
854,74
855,74
856,74
857,74
858,74
859,74
860,74
861,74
862,74
863,74
864,75
865,75
866,75
867,75
868,75
869,75
870,75
871,75
872,75
873,75
874,75
875,75
876,75
877,75
878,75
879,75
880,75
881,75
882,75
883,75
884,75
885,75
886,75
887,75
888,75
889,75
890,75
891,75
892,75
893,75
894,76
895,77
896,77
897,77
898,77
899,78
900,78
901,78
902,78
903,78
904,78
905,78
906,78
907,78
908,79
909,79
910,79
911,79
912,79
913,79
914,79
915,79
916,79
917,79
918,79
919,79
920,79
921,79
922,79
923,79
924,79
925,79
926,79
927,79
928,79
929,79
930,79
931,79
932,79
933,79
934,79
935,79
936,79
937,80
938,80
939,80
940,80
941,80
942,80
943,80
944,80
945,80
946,80
947,81
948,81
949,81
950,81
951,81
952,81
953,81
954,81
955,81
956,81
957,81
958,81
959,81
960,81
961,81
962,81
963,81
964,81
965,81
966,81
967,81
968,82
969,82
970,82
971,82
972,82
973,82
974,84
975,84
976,84
977,84
978,84
979,84
980,84
981,84
982,85
983,85
984,85
985,85
986,85
987,85
988,85
989,85
990,85
991,85
992,85
993,85
994,86
995,86
996,86
997,86
998,86
999,86
